X,Y,OBJECTID,Name,Descr,TimeWhen,Extrude,AltMode,Symbology,Labeling,Class
-94.4469400000809,36.1833299998796,80,October 1981,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 6178: Motorist crossing a bridge sees sasquatch digging in the dirt below </b><br></br><a href=""http://www.bfro.net",2004-04-04 12:00:00,1,RelativeToGround, , ,A
-91.4588899995738,35.6486099996518,81,November 1999,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 6932: Duck hunter observes apelike creature across White River</b><br></br><a href=""http://www.bfro.net/gdb/classif",1999-11-15 12:00:00,1,RelativeToGround, , ,A
-93.9458300002543,36.3416700001704,82,1994,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 7045: Man riding 4-wheeler observes a bigfoot reaching into a tree</b><br></br><a href=""http://www.bfro.net/gdb/cla",2003-10-31 12:00:00,1,RelativeToGround, , ,A
-91.0805599996442,34.8811099999266,83,1961,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 7234: Daylight sighting by two sisters near their farm in the early 1960s</b><br></br><a href=""http://www.bfro.net/",1961-10-15 12:00:00,1,RelativeToGround, , ,A
-93.1336100004012,35.2783300004292,84,August 2003,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 7815: Man while checking spooked cattle with his grandfather observes 8'-9' bipedal animal leaning against tree</b>",2003-08-12 12:00:00,1,RelativeToGround, , ,A
-93.947499999925,33.1863900003983,85,February 2000,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 7971: Coon hunter and dogs experience close encounter in Sulphur River bottoms between Doddridge and Fouke. </b><br",2004-02-19 12:00:00,1,RelativeToGround, , ,A
-92.4077800004466,34.5316700003703,86,March 2004,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 8420: Early morning motorist driving to work sees bipedal animal running through field</b><br></br><a href=""http://",2004-04-03 12:00:00,1,RelativeToGround, , ,A
-94.3559999999001,35.0930600002189,87,July 1988,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 8527: Man has extraordinary, close encounter while fishing near Huntington</b><br></br><a href=""http://www.bfro.net",2004-04-23 12:00:00,1,RelativeToGround, , ,A
-91.2705600003437,33.798500000075,88,May 2001,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 8913: Late night sighting by motorist</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classification"">Cla",2001-05-15 12:00:00,1,RelativeToGround, , ,A
-93.7399999998001,36.41,89,July 1994,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 9507: Roadside sighting near Eureka Springs </b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classificati",1994-07-16 12:00:00,1,RelativeToGround, , ,A
-91.5130600002188,35.4494399996563,90,July 1986,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 9753: Animal peers into youngster's bedroom window</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classi",1986-07-15 12:00:00,1,RelativeToGround, , ,A
-92.6149299997197,33.1466299996748,91,November 2002,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 10913: Squirrel Hunter has encounter south of El Dorado</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#c",2002-11-05 12:00:00,1,RelativeToGround, , ,A
-92.1199999998001,34.8700000001999,92,1975,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 10919: Youth has sighting from his backyard on Air Force Base</b><br></br><a href=""http://www.bfro.net/gdb/classify",1975-09-15 12:00:00,1,RelativeToGround, , ,A
-93.7572300002643,36.3151900003183,93,1981,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 11430: Two young men have a sighting while spelunking near Huntsville. </b><br></br><a href=""http://www.bfro.net/gd",1981-07-15 12:00:00,1,RelativeToGround, , ,A
-92.6406600000589,33.2646199999131,94,May 2005,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 11632: 4' - 5.5' upright animal seen crossing dead-end road.</b><br></br><a href=""http://www.bfro.net/gdb/classify.",2005-05-07 12:00:00,1,RelativeToGround, , ,A
-93.1620000001998,34.2849999997502,95,December 2005,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 13211: Early morning sighting by resident along Highway 7 near Bismarck.</b><br></br><a href=""http://www.bfro.net/g",2005-12-04 12:00:00,1,RelativeToGround, , ,A
-93.7531300000495,35.345720000078,96,June 1986,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 13718: Man tells of two-legged animal crossing road in front of his car east of Paris</b><br></br><a href=""http://w",1986-06-01 12:00:00,1,RelativeToGround, , ,A
-90.3199999998001,35.01940000011,97,June 1980,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 13983: Possible sighting by fisherman at Blue Lake.</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#class",1980-06-15 12:00:00,1,RelativeToGround, , ,A
-94.3744999995753,34.36900000005,98,October 2004,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 16696: Dusk sighting and vocalizations around property near Cove</b><br></br><a href=""http://www.bfro.net/gdb/class",2004-10-15 12:00:00,1,RelativeToGround, , ,A
-93.0765400000209,34.4465200000979,99,September 1992,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 24254: Woman remembers she and a male friend watching an upright creature walking on the edge of moonlit Lake Hamil",1992-06-14 12:00:00,1,RelativeToGround, , ,A
-93.8913499997027,33.1475899998786,100,November 1996,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 26100: Truck driver sees a tall red eyed creature south of Fouke near the Sulphur River </b><br></br><a href=""http:",1996-11-15 12:00:00,1,RelativeToGround, , ,A
-94.2289999996502,35.3633500001024,101,September 1985,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 27482: Man recalls incident while camping as a teenager near Cedarville</b><br></br><a href=""http://www.bfro.net/gd",2010-03-23 12:00:00,1,RelativeToGround, , ,A
-92.6317900002083,36.2987100002663,102,January 2004,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 27948: Motorist has nighttime sighting on a mountain road north of Flippin</b><br></br><a href=""http://www.bfro.net",2004-01-14 12:00:00,1,RelativeToGround, , ,A
-92.7509300004191,34.7314699997407,103,November 2010,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 29417: Deer hunter has a late afternoon sighting through his rifle scope in the Winona Wildlife Management Area</b>",2010-11-18 12:00:00,1,RelativeToGround, , ,A
-91.2211499997726,33.2685500003823,104,July 2012,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 36178: Motorist has nighttime sighting near Lake Village</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#",2012-07-29 12:00:00,1,RelativeToGround, , ,A
-93.9862200003527,33.3317100001164,105,September 2012,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 36498: Pre-dawn sighting on a rural road near Fouke</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#class",2012-09-13 12:00:00,1,RelativeToGround, , ,A
-92.5250499998576,36.1406500002973,106,December 2012,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 38015: Motorist observes three bigfoots crossing before him at night east of Harrison</b><br></br><a href=""http://w",2012-12-04 12:00:00,1,RelativeToGround, , ,A
-91.5202499999375,36.3320499999076,107,January 2008,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 40020: Man has a close daytime encounter with a probable Bigfoot family outside Hardy</b><br></br><a href=""http://w",2008-01-15 12:00:00,1,RelativeToGround, , ,A
-92.3575000002248,34.8653499998027,108,December 2012,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 40101: Motorist views large bipedal animal squatting at night beside I-40 near Marche.</b><br></br><a href=""http://",2012-12-07 12:00:00,1,RelativeToGround, , ,A
-92.3061399996612,36.3860499999076,109,February 2009,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 41827: Motorist has close encounter on Mallard Point Road near Lake Norfork</b><br></br><a href=""http://www.bfro.ne",2009-02-15 12:00:00,1,RelativeToGround, , ,A
-91.4623099999066,35.7029999996503,110,November 2011,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 46380: Mother <![CDATA[&]]> daughter have unusual, close-up encounter on the road at night near Newark</b><br></br>",2011-11-24 12:00:00,1,RelativeToGround, , ,A
-110.183499999925,31.9900299997847,111,July 1977,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 440: A daylight sighting report by an ex soldier</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classifi",2000-10-10 12:00:00,1,RelativeToGround, , ,A
-110.840300000145,34.9083099997068,112,December 2000,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 3482: Nighttime sighting by motorists on Hwy 87 in Jacks Canyon, 30 miles south of Winslow</b><br></br><a href=""htt",2000-12-24 12:00:00,1,RelativeToGround, , ,A
-109.42760000004,36.0908099996818,113,June 2001,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 6552: Bigfoot crosses road in front of vehicle traveling on Navajo Route 7 near Canyon De Chelley National Monument",2001-06-17 12:00:00,1,RelativeToGround, , ,A
-111.5000000001,34.3999999997003,114,December 1983,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 7495: Night time road crossing near Strawberry, Arizona</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#c",1983-12-30 12:00:00,1,RelativeToGround, , ,A
-109.319100000365,33.624700000005,115,September 1993,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 7566: Bow hunter has daylight sighting near Alpine.</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#class",1993-09-04 12:00:00,1,RelativeToGround, , ,A
-109.2900000002,36.5416499997477,116,November 1981,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 8685: Morning sighting in the Lukachukai Mountains of northeast Arizona</b><br></br><a href=""http://www.bfro.net/gd",1981-11-07 12:00:00,1,RelativeToGround, , ,A
-111.9379999998,35.6559999996003,117,July 1990,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 11514: Evening sighting by motorists north of Flagstaff.</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#",1990-07-01 12:00:00,1,RelativeToGround, , ,A
-109.6400000004,34.3249999998501,118,October 2006,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 16580: Afternoon road-crossing sighting by motorist on RT 61 near Concho</b><br></br><a href=""http://www.bfro.net/g",2006-10-26 12:00:00,1,RelativeToGround, , ,A
-109.67500000015,32.8150000003498,119,January 2007,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 17448: A close range road crossing on a foggy morning near Safford</b><br></br><a href=""http://www.bfro.net/gdb/cla",2007-01-22 12:00:00,1,RelativeToGround, , ,A
-109.4399999999,34.6000000001999,120,February 2007,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 17804: Late afternoon road crossing sighting by motorist west of Springerville.</b><br></br><a href=""http://www.bfr",2007-02-01 12:00:00,1,RelativeToGround, , ,A
-111.6899999999,33.8499999999001,121,1990's,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 18723: Late night multi-witness, road-crossing sighting near Bartlett Lake.</b><br></br><a href=""http://www.bfro.ne",1995-07-15 12:00:00,1,RelativeToGround, , ,A
-110.42979999967,33.9998899999236,122,October 2006,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 19339: Late afternoon road crossing near Cibecue (Fort Apache Reservation)</b><br></br><a href=""http://www.bfro.net",2006-10-15 12:00:00,1,RelativeToGround, , ,A
-112.64319999988,33.3785000003747,123,April 2004,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 23136: Early morning roadside sighting of tall gray creature near Buckeye </b><br></br><a href=""http://www.bfro.net",2008-07-29 12:00:00,1,RelativeToGround, , ,A
-111.136699999905,34.2893899998487,124,November 2006,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 23358: Late night road side sighting near Tonto Creek</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#cla",2006-11-17 12:00:00,1,RelativeToGround, , ,A
